Country,Vendor,Source,Data Domain,Subject Area,Product Name,Enrich Layer,Modelled layer,Analytics Layer,Updated/Released on:,GitHub repository(-ies),enrich layer sttm,model sttm,analytics sttm,Confluence Link(s) for other Docs.,Owner/Key SME,Decomissionning Status,Retention needs
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-Out,MTHLY_BNDRY_PCMDTY_CHNL_SUM,S_IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_CHNL_SUM,FACT_MTHLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,NFC_CLAS,S_IQVIA_HDSC_NFC_CLAS,DIM_NFC_CLAS,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_INGRD,S_IQVIA_HDSC_PCMDTY_INGRD,MAP_PCMDTY_INGRD,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,WHO_ATC,S_IQVIA_HDSC_WHO_ATC,DIM_WHO_ATC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-Out,MTHLY_BNDRY_PCMDTY_RX_ORIGNTN_CHNL_SUM,S_IQVIA_HDSC_MTHLY_BNDRY_PCMDTY_RX_ORIGNTN_CHNL_SUM,FACT_MTHLY_BNDRY_PCMDTY_RX_ORIGNTN_CHNL_SUM,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,NFC_CLAS,S_IQVIA_HDSC_NFC_CLAS,DIM_NFC_CLAS,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_INGRD,S_IQVIA_HDSC_PCMDTY_INGRD,MAP_PCMDTY_INGRD,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,RX_ORIGNTN_CATG,S_IQVIA_HDSC_RX_ORIGNTN_CATG,REF_RX_ORIGNTN_CATG,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-Out,MTHLY_BNDRY_PROD_RX_ORIGNTN_CHNL_SUM,S_IQVIA_HDSC_MTHLY_BNDRY_PROD_RX_ORIGNTN_CHNL_SUM,FACT_MTHLY_BNDRY_PROD_RX_ORIGNTN_CHNL_SUM,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD_ATC,S_IQVIA_HDSC_PROD_ATC,MAP_PROD_ATC,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD_INGRD,S_IQVIA_HDSC_PROD_INGRD,MAP_PROD_INGRD,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,RX_ORIGNTN_CATG,S_IQVIA_HDSC_RX_ORIGNTN_CATG,REF_RX_ORIGNTN_CATG,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
GB,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Customer,GER_SAL_NAT_HOSPITAL_QUANTI_Laboratoire,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_LBTY,DIM_ORG,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Classification_ATC,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_CLAS_ATC,DIM_ATC,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Produit,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_PROD,DIM_PROD,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Quali,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_QUALI,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Produit,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_PROD,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Laboratoire,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_LBTY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Groupe_Laboratoire,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_GRP_LBTY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Présentation,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_PRESN,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Voie_Administration,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_ADMN_RTE,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Classification_ATC,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_CLAS_ATC,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Classification_EphMRA,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_CLAS_EPHMRA,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Forme_Galénique,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_PHMCL_FORM,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_HOSPITAL_QUANTI_Pays,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_PAY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-In,GER_SAL_NAT_HOSPITAL_QUANTI_Quanti,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_QUANTI,FACT_YRLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-In,GER_SAL_NAT_HOSPITAL_QUANTI_Pays,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_PAY,FACT_YRLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-Out,GER_SAL_NAT_HOSPITAL_QUANTI_Quanti,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_QUANTI,FACT_MTHLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-Out,GER_SAL_NAT_HOSPITAL_QUANTI_Pays,S_GERS_GER_SAL_NAT_HOSPITAL_QUANTI_PAY,FACT_MTHLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Customer,GER_SAL_NAT_MIXT_QUANTI_Laboratoire,S_GERS_GER_SAL_NAT_MIXT_QUANTI_LBTY,DIM_ORG,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Classification_ATC,S_GERS_GER_SAL_NAT_MIXT_QUANTI_CLAS_ATC,DIM_ATC,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Produit,S_GERS_GER_SAL_NAT_MIXT_QUANTI_PROD,DIM_PROD,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Quali,S_GERS_GER_SAL_NAT_MIXT_QUANTI_QUALI,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Produit,S_GERS_GER_SAL_NAT_MIXT_QUANTI_PROD,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Laboratoire,S_GERS_GER_SAL_NAT_MIXT_QUANTI_LBTY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Groupe_Laboratoire,S_GERS_GER_SAL_NAT_MIXT_QUANTI_GRP_LBTY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Présentation,S_GERS_GER_SAL_NAT_MIXT_QUANTI_PRESN,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Voie_Administration,S_GERS_GER_SAL_NAT_MIXT_QUANTI_ADMN_RTE,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Classification_ATC,S_GERS_GER_SAL_NAT_MIXT_QUANTI_CLAS_ATC,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Classification_EphMRA,S_GERS_GER_SAL_NAT_MIXT_QUANTI_CLAS_EPHMRA,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Forme_Galénique,S_GERS_GER_SAL_NAT_MIXT_QUANTI_PHMCL_FORM,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_MIXT_QUANTI_Pays,S_GERS_GER_SAL_NAT_MIXT_QUANTI_PAY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-In,GER_SAL_NAT_MIXT_QUANTI_Quanti,S_GERS_GER_SAL_NAT_MIXT_QUANTI_QUANTI,FACT_YRLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-In,GER_SAL_NAT_MIXT_QUANTI_Pays,S_GERS_GER_SAL_NAT_MIXT_QUANTI_PAY,FACT_YRLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-Out,GER_SAL_NAT_MIXT_QUANTI_Quanti,S_GERS_GER_SAL_NAT_MIXT_QUANTI_QUANTI,FACT_MTHLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-Out,GER_SAL_NAT_MIXT_QUANTI_Pays,S_GERS_GER_SAL_NAT_MIXT_QUANTI_PAY,FACT_MTHLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Customer,GER_SAL_NAT_OFFICINE_QUANTI_Laboratoire,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_LBTY,DIM_ORG,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Classification_ATC,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_CLAS_ATC,DIM_ATC,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Produit,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PROD,DIM_PROD,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Quali,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_QUALI,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Produit,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PROD,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Laboratoire,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_LBTY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Groupe_Laboratoire,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_GRP_LBTY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Présentation,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PRESN,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Voie_Administration,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_ADMN_RTE,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Statut_Remboursement,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_REFUND_STAT,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Classification_ATC,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_CLAS_ATC,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Classification_EphMRA,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_CLAS_EPHMRA,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Forme_Galénique,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PHMCL_FORM,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Groupe_Générique,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_GENERIC_GRP,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Taux_Remboursement,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_REFUND_RATE,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Indicateur_Générique_Référent,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_IND_GENERIC_REFERENT,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Indicateur_Générique_Exploité,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_IND_GENERIC_OPRT,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Indicateur_Générique_Marque_DCI,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_IND_GENERIC_BRAND_DCI,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_OFFICINE_QUANTI_Pays,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PAY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-In,GER_SAL_NAT_OFFICINE_QUANTI_Quanti,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_QUANTI,FACT_YRLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-In,GER_SAL_NAT_OFFICINE_QUANTI_Pays,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PAY,FACT_YRLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-Out,GER_SAL_NAT_OFFICINE_QUANTI_Quanti,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_QUANTI,FACT_MTHLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Sales Analytics,Sell-Out,GER_SAL_NAT_OFFICINE_QUANTI_Pays,S_GERS_GER_SAL_NAT_OFFICINE_QUANTI_PAY,FACT_MTHLY_BNDRY_PCMDTY_CHNL_SUM,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Customer,GER_SAL_NAT_DOMTOM_QUANTI_Laboratoire,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_LBTY,DIM_ORG,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Classification_ATC,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_CLAS_ATC,DIM_ATC,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Produit,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_PROD,DIM_PROD,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Quali,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_QUALI,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Produit,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_PROD,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Laboratoire,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_LBTY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Groupe_Laboratoire,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_GRP_LBTY,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Présentation,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_PRESN,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Voie_Administration,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_ADMN_RTE,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Statut_Remboursement,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_REFUND_STAT,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Classification_ATC,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_CLAS_ATC,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Classification_EphMRA,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_CLAS_EPHMRA,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Forme_Galénique,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_PHMCL_FORM,DIM_PCMDTY,, , , ,,,,,
FR,GERS,Local Data / ADHOC,Master & Reference Data,Master Data,Product,GER_SAL_NAT_DOMTOM_QUANTI_Groupe_Générique,S_GERS_GER_SAL_NAT_DOMTOM_QUANTI_GENERIC_GRP,DIM_PCMDTY,, , , ,,,,,
